"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","120","Simple Test","","Wed Nov 06 16:53:11 GMT 2024","passed","Wed Nov 06 16:53:11 GMT 2024","","StepTest","com.example.spock.StepTest","Simple Test"
